ticker,period,date,premium_discount_pct
RZV,previousYear,2025-04-28,-0.015871
RZV,previousYear,2025-04-29,0.010991
RZV,previousYear,2025-04-30,-0.046528
RZV,previousYear,2025-05-01,-0.019756
RZV,previousYear,2025-05-02,-0.008886
RZV,previousYear,2025-05-03,-0.008886
RZV,previousYear,2025-05-04,-0.008886
RZV,previousYear,2025-05-05,-0.01116
RZV,previousYear,2025-05-06,-0.032681
RZV,previousYear,2025-05-07,-0.027188
RZV,previousYear,2025-05-08,0.016055
RZV,previousYear,2025-05-09,0.032572
RZV,previousYear,2025-05-10,0.032572
RZV,previousYear,2025-05-11,0.032572
RZV,previousYear,2025-05-12,0.067398
RZV,previousYear,2025-05-13,-0.005767
RZV,previousYear,2025-05-14,-0.00277
RZV,previousYear,2025-05-15,-0.036313
RZV,previousYear,2025-05-16,0.031739
RZV,previousYear,2025-05-17,0.031739
RZV,previousYear,2025-05-18,0.031739
RZV,previousYear,2025-05-19,-0.010315
RZV,previousYear,2025-05-20,-0.053915
RZV,previousYear,2025-05-21,0.01311
RZV,previousYear,2025-05-22,-0.004377
RZV,previousYear,2025-05-23,-0.024827
RZV,previousYear,2025-05-24,-0.024827
RZV,previousYear,2025-05-25,-0.024827
RZV,previousYear,2025-05-26,-0.024827
RZV,previousYear,2025-05-27,0.01101
RZV,previousYear,2025-05-28,-0.027001
RZV,previousYear,2025-05-29,-0.006008
RZV,previousYear,2025-05-30,-0.037579
RZV,previousYear,2025-05-31,-0.037579
RZV,previousYear,2025-06-01,-0.037579
RZV,previousYear,2025-06-02,-0.025839
RZV,previousYear,2025-06-03,0.004787
RZV,previousYear,2025-06-04,-0.167768
RZV,previousYear,2025-06-05,-0.034535
RZV,previousYear,2025-06-06,-0.007546
RZV,previousYear,2025-06-07,-0.007546
RZV,previousYear,2025-06-08,-0.007546
RZV,previousYear,2025-06-09,0.070198
RZV,previousYear,2025-06-10,0.011306
RZV,previousYear,2025-06-11,-0.000434
RZV,previousYear,2025-06-12,-0.051606
RZV,previousYear,2025-06-13,0.007339
RZV,previousYear,2025-06-14,0.007339
RZV,previousYear,2025-06-15,0.007339
RZV,previousYear,2025-06-16,0.005276
RZV,previousYear,2025-06-17,0.015431
RZV,previousYear,2025-06-18,-0.027967
RZV,previousYear,2025-06-19,-0.027967
RZV,previousYear,2025-06-20,0.016603
RZV,previousYear,2025-06-21,0.016603
RZV,previousYear,2025-06-22,0.016603
RZV,previousYear,2025-06-23,0.039616
RZV,previousYear,2025-06-24,-0.023285
RZV,previousYear,2025-06-25,0.017938
RZV,previousYear,2025-06-26,-0.018444
RZV,previousYear,2025-06-27,0.033073
RZV,previousYear,2025-06-28,0.033073
RZV,previousYear,2025-06-29,0.033073
RZV,previousYear,2025-06-30,0.019474
RZV,previousYear,2025-07-01,0.007684
RZV,previousYear,2025-07-02,-0.009695
RZV,previousYear,2025-07-03,-0.006031
RZV,previousYear,2025-07-04,-0.006031
RZV,previousYear,2025-07-05,-0.006031
RZV,previousYear,2025-07-06,-0.006031
RZV,previousYear,2025-07-07,0.001133
RZV,previousYear,2025-07-08,-0.014956
RZV,previousYear,2025-07-09,0.008638
RZV,previousYear,2025-07-10,0.068687
RZV,previousYear,2025-07-11,0.013263
RZV,previousYear,2025-07-12,0.013263
RZV,previousYear,2025-07-13,0.013263
RZV,previousYear,2025-07-14,0.050324
RZV,previousYear,2025-07-15,0.015334
RZV,previousYear,2025-07-16,-0.009886
RZV,previousYear,2025-07-17,0.083244
RZV,previousYear,2025-07-18,0.008948
RZV,previousYear,2025-07-19,0.008948
RZV,previousYear,2025-07-20,0.008948
RZV,previousYear,2025-07-21,-0.011907
RZV,previousYear,2025-07-22,0.034791
RZV,previousYear,2025-07-23,-0.028565
RZV,previousYear,2025-07-24,0.067268
RZV,previousYear,2025-07-25,-0.006334
RZV,previousYear,2025-07-26,-0.006334
RZV,previousYear,2025-07-27,-0.006334
RZV,previousYear,2025-07-28,0.013253
RZV,previousYear,2025-07-29,0.030433
RZV,previousYear,2025-07-30,1.358082
RZV,previousYear,2025-07-31,-0.014376
RZV,previousYear,2025-08-01,0.025071
RZV,previousYear,2025-08-02,0.025071
RZV,previousYear,2025-08-03,0.025071
RZV,previousYear,2025-08-04,-0.035678
RZV,previousYear,2025-08-05,-0.006029
RZV,previousYear,2025-08-06,0.016253
RZV,previousYear,2025-08-07,-0.020551
RZV,previousYear,2025-08-08,-0.023512
RZV,previousYear,2025-08-09,-0.023512
RZV,previousYear,2025-08-10,-0.023512
RZV,previousYear,2025-08-11,-0.009919
RZV,previousYear,2025-08-12,-0.020789
RZV,previousYear,2025-08-13,0.02174
RZV,previousYear,2025-08-14,0.004311
RZV,previousYear,2025-08-15,0.159534
RZV,previousYear,2025-08-16,0.159534
RZV,previousYear,2025-08-17,0.159534
RZV,previousYear,2025-08-18,0.001349
RZV,previousYear,2025-08-19,0.012971
RZV,previousYear,2025-08-20,-0.018804
RZV,previousYear,2025-08-21,-0.003675
RZV,previousYear,2025-08-22,0.003893
RZV,previousYear,2025-08-23,0.003893
RZV,previousYear,2025-08-24,0.003893
RZV,previousYear,2025-08-25,0.034661
RZV,previousYear,2025-08-26,-0.001861
RZV,previousYear,2025-08-27,0.043354
RZV,previousYear,2025-08-28,0.052659
RZV,previousYear,2025-08-29,-0.031765
RZV,previousYear,2025-08-30,-0.031765
RZV,previousYear,2025-08-31,-0.031765
RZV,previousYear,2025-09-01,-0.031765
RZV,previousYear,2025-09-02,0.018104
RZV,previousYear,2025-09-03,-0.266714
RZV,previousYear,2025-09-04,-0.003895
RZV,previousYear,2025-09-05,0.005105
RZV,previousYear,2025-09-06,0.005105
RZV,previousYear,2025-09-07,0.005105
RZV,previousYear,2025-09-08,0.018411
RZV,previousYear,2025-09-09,0.006412
RZV,previousYear,2025-09-10,-0.012618
RZV,previousYear,2025-09-11,-0.012066
RZV,previousYear,2025-09-12,-0.006985
RZV,previousYear,2025-09-13,-0.006985
RZV,previousYear,2025-09-14,-0.006985
RZV,previousYear,2025-09-15,0.006058
RZV,previousYear,2025-09-16,-0.012559
RZV,previousYear,2025-09-17,0.032728
RZV,previousYear,2025-09-18,0.01091
RZV,previousYear,2025-09-19,0.003479
RZV,previousYear,2025-09-20,0.003479
RZV,previousYear,2025-09-21,0.003479
RZV,previousYear,2025-09-22,0.006729
RZV,previousYear,2025-09-23,0.009216
RZV,previousYear,2025-09-24,0.01379
RZV,previousYear,2025-09-25,0.010853
RZV,previousYear,2025-09-26,-0.021045
RZV,previousYear,2025-09-27,-0.021045
RZV,previousYear,2025-09-28,-0.021045
RZV,previousYear,2025-09-29,0.000925
RZV,previousYear,2025-09-30,0.010619
RZV,previousYear,2025-10-01,0.013512
RZV,previousYear,2025-10-02,0.007263
RZV,previousYear,2025-10-03,-0.148257
RZV,previousYear,2025-10-04,-0.148257
RZV,previousYear,2025-10-05,-0.148257
RZV,previousYear,2025-10-06,0.014763
RZV,previousYear,2025-10-07,0.013168
RZV,previousYear,2025-10-08,0.015293
RZV,previousYear,2025-10-09,0.005877
RZV,previousYear,2025-10-10,0.010027
RZV,previousYear,2025-10-11,0.010027
RZV,previousYear,2025-10-12,0.010027
RZV,previousYear,2025-10-13,0.001984
RZV,previousYear,2025-10-14,0.007566
RZV,previousYear,2025-10-15,0.024041
RZV,previousYear,2025-10-16,0.018828
RZV,previousYear,2025-10-17,-0.011334
RZV,previousYear,2025-10-18,-0.011334
RZV,previousYear,2025-10-19,-0.011334
RZV,previousYear,2025-10-20,-0.009809
RZV,previousYear,2025-10-21,0.007132
RZV,previousYear,2025-10-22,0.005572
RZV,previousYear,2025-10-23,-0.00437
RZV,previousYear,2025-10-24,-0.004471
RZV,previousYear,2025-10-25,-0.004471
RZV,previousYear,2025-10-26,-0.004471
RZV,previousYear,2025-10-27,0.013829
RZV,previousYear,2025-10-28,-0.007569
RZV,previousYear,2025-10-29,0.002137
RZV,previousYear,2025-10-30,-0.013492
RZV,previousYear,2025-10-31,-0.027434
RZV,previousYear,2025-11-01,-0.027434
RZV,previousYear,2025-11-02,-0.027434
RZV,previousYear,2025-11-03,-0.000776
RZV,previousYear,2025-11-04,0.02642
RZV,previousYear,2025-11-05,0.005729
RZV,previousYear,2025-11-06,0.010089
RZV,previousYear,2025-11-07,0.007119
RZV,previousYear,2025-11-08,0.007119
RZV,previousYear,2025-11-09,0.007119
RZV,previousYear,2025-11-10,0.016082
RZV,previousYear,2025-11-11,0.004656
RZV,previousYear,2025-11-12,0.036207
RZV,previousYear,2025-11-13,0.005429
RZV,previousYear,2025-11-14,0.023
RZV,previousYear,2025-11-15,0.023
RZV,previousYear,2025-11-16,0.023
RZV,previousYear,2025-11-17,0.021616
RZV,previousYear,2025-11-18,0.019905
RZV,previousYear,2025-11-19,0.02235
RZV,previousYear,2025-11-20,0.00958
RZV,previousYear,2025-11-21,0.012991
RZV,previousYear,2025-11-22,0.012991
RZV,previousYear,2025-11-23,0.012991
RZV,previousYear,2025-11-24,0.013456
RZV,previousYear,2025-11-25,0.014416
RZV,previousYear,2025-11-26,0.05379
RZV,previousYear,2025-11-27,0.05379
RZV,previousYear,2025-11-28,0.003433
RZV,previousYear,2025-11-29,0.003433
RZV,previousYear,2025-11-30,0.003433
RZV,previousYear,2025-12-01,0.025651
RZV,previousYear,2025-12-02,-0.094549
RZV,previousYear,2025-12-03,0.007803
RZV,previousYear,2025-12-04,0.01036
RZV,previousYear,2025-12-05,0.015981
RZV,previousYear,2025-12-06,0.015981
RZV,previousYear,2025-12-07,0.015981
RZV,previousYear,2025-12-08,0.026793
RZV,previousYear,2025-12-09,0.013387
RZV,previousYear,2025-12-10,0.036757
RZV,previousYear,2025-12-11,0.009413
RZV,previousYear,2025-12-12,0.005374
RZV,previousYear,2025-12-13,0.005374
RZV,previousYear,2025-12-14,0.005374
RZV,previousYear,2025-12-15,0.013848
RZV,previousYear,2025-12-16,-0.010514
RZV,previousYear,2025-12-17,0.019772
RZV,previousYear,2025-12-18,0.00236
RZV,previousYear,2025-12-19,-0.010531
RZV,previousYear,2025-12-20,-0.010531
RZV,previousYear,2025-12-21,-0.010531
RZV,previousYear,2025-12-22,0.014414
RZV,previousYear,2025-12-23,-0.2014
RZV,previousYear,2025-12-24,0.001495
RZV,previousYear,2025-12-25,0.001495
RZV,previousYear,2025-12-26,0.008187
RZV,previousYear,2025-12-27,0.008187
RZV,previousYear,2025-12-28,0.008187
RZV,previousYear,2025-12-29,0.013374
RZV,previousYear,2025-12-30,0.017207
RZV,previousYear,2025-12-31,0.001159
RZV,q1,2026-01-01,0.001159
RZV,q1,2026-01-02,0.016083
RZV,q1,2026-01-03,0.016083
RZV,q1,2026-01-04,0.016083
RZV,q1,2026-01-05,0.015107
RZV,q1,2026-01-06,-0.178582
RZV,q1,2026-01-07,-0.03075
RZV,q1,2026-01-08,-0.006082
RZV,q1,2026-01-09,-0.013564
RZV,q1,2026-01-10,-0.013564
RZV,q1,2026-01-11,-0.013564
RZV,q1,2026-01-12,0.009059
RZV,q1,2026-01-13,0.011996
RZV,q1,2026-01-14,0.00776
RZV,q1,2026-01-15,0.015099
RZV,q1,2026-01-16,0.009867
RZV,q1,2026-01-17,0.009867
RZV,q1,2026-01-18,0.009867
RZV,q1,2026-01-19,0.009867
RZV,q1,2026-01-20,0.017209
RZV,q1,2026-01-21,-0.000395
RZV,q1,2026-01-22,0.000206
RZV,q1,2026-01-23,-0.001879
RZV,q1,2026-01-24,-0.001879
RZV,q1,2026-01-25,-0.001879
RZV,q1,2026-01-26,0.004445
RZV,q1,2026-01-27,0.018775
RZV,q1,2026-01-28,0.00494
RZV,q1,2026-01-29,0.001332
RZV,q1,2026-01-30,0.042301
RZV,q1,2026-01-31,0.042301
RZV,q1,2026-02-01,0.042301
RZV,q1,2026-02-02,0.011596
RZV,q1,2026-02-03,0.005535
RZV,q1,2026-02-04,-0.000237
RZV,q1,2026-02-05,-0.101428
RZV,q1,2026-02-06,0.002804
RZV,q1,2026-02-07,0.002804
RZV,q1,2026-02-08,0.002804
RZV,q1,2026-02-09,0.007266
RZV,q1,2026-02-10,0.019961
RZV,q1,2026-02-11,-0.010795
RZV,q1,2026-02-12,0.003479
RZV,q1,2026-02-13,0.011404
RZV,q1,2026-02-14,0.011404
RZV,q1,2026-02-15,0.011404
RZV,q1,2026-02-16,0.011404
RZV,q1,2026-02-17,0.039113
RZV,q1,2026-02-18,0.025912
RZV,q1,2026-02-19,0.019766
RZV,q1,2026-02-20,0.006973
RZV,q1,2026-02-21,0.006973
RZV,q1,2026-02-22,0.006973
RZV,q1,2026-02-23,0.042016
RZV,q1,2026-02-24,0.009906
RZV,q1,2026-02-25,-0.009352
RZV,q1,2026-02-26,0.017798
RZV,q1,2026-02-27,0.01047
RZV,q1,2026-02-28,0.01047
RZV,q1,2026-03-01,0.01047
RZV,q1,2026-03-02,-0.013127
RZV,q1,2026-03-03,0.020934
RZV,q1,2026-03-04,-0.017016
RZV,q1,2026-03-05,0.001705
RZV,q1,2026-03-06,-0.009232
RZV,q1,2026-03-07,-0.009232
RZV,q1,2026-03-08,-0.009232
RZV,q1,2026-03-09,0.029064
RZV,q1,2026-03-10,0.033499
RZV,q1,2026-03-11,0.021155
RZV,q1,2026-03-12,0.013412
RZV,q1,2026-03-13,0.005984
RZV,q1,2026-03-14,0.005984
RZV,q1,2026-03-15,0.005984
RZV,q1,2026-03-16,0.004372
RZV,q1,2026-03-17,0.015196
RZV,q1,2026-03-18,-0.008697
RZV,q1,2026-03-19,0.005196
RZV,q1,2026-03-20,0.047148
RZV,q1,2026-03-21,0.047148
RZV,q1,2026-03-22,0.047148
RZV,q1,2026-03-23,-0.013493
RZV,q1,2026-03-24,0.033512
RZV,q1,2026-03-25,0.014484
RZV,q1,2026-03-26,-0.005122
RZV,q1,2026-03-27,0.018966
RZV,q1,2026-03-28,0.018966
RZV,q1,2026-03-29,0.018966
RZV,q1,2026-03-30,0.004853
RZV,q1,2026-03-31,0.009877
RZV,q2,2026-04-01,0.012263
RZV,q2,2026-04-02,0.02252
RZV,q2,2026-04-03,0.02252
RZV,q2,2026-04-04,0.02252
RZV,q2,2026-04-05,0.02252
RZV,q2,2026-04-06,0.001874
RZV,q2,2026-04-07,0.030305
RZV,q2,2026-04-08,0.027835
RZV,q2,2026-04-09,0.022199
RZV,q2,2026-04-10,0.016481
RZV,q2,2026-04-11,0.016481
RZV,q2,2026-04-12,0.016481
RZV,q2,2026-04-13,-0.035538
RZV,q2,2026-04-14,0.010076
RZV,q2,2026-04-15,0.002025
RZV,q2,2026-04-16,-0.00771
RZV,q2,2026-04-17,0.003121
RZV,q2,2026-04-18,0.003121
RZV,q2,2026-04-19,0.003121
RZV,q2,2026-04-20,0.005162
RZV,q2,2026-04-21,-0.015274
RZV,q2,2026-04-22,-0.014965
RZV,q2,2026-04-23,-0.014446
RZV,q2,2026-04-24,-0.026506
RZV,q2,2026-04-25,-0.026506
RZV,q2,2026-04-26,-0.026506
RZV,q2,2026-04-27,0.099999
RZV,q2,2026-04-28,0.018247
RZV,q2,2026-04-29,-0.000865
RZV,q2,2026-04-30,0.050119
RZV,q2,2026-05-01,-0.016748
RZV,q2,2026-05-02,-0.016748
RZV,q2,2026-05-03,-0.016748
RZV,q2,2026-05-04,0.026946
RZV,q2,2026-05-05,0.017917
RZV,q2,2026-05-06,0.00871
RZV,q2,2026-05-07,0.000689
RZV,q2,2026-05-08,-0.012527
RZV,q2,2026-05-09,-0.012527
RZV,q2,2026-05-10,-0.012527
RZV,q2,2026-05-11,0.013513
RZV,q2,2026-05-12,0.007855
RZV,q2,2026-05-13,0.020054
RZV,q2,2026-05-14,-0.006727
RZV,q2,2026-05-15,0.000667
RZV,q2,2026-05-16,0.000667
RZV,q2,2026-05-17,0.000667
RZV,q2,2026-05-18,0.012269
RZV,q2,2026-05-19,0.012068
RZV,q2,2026-05-20,-0.01998
RZV,q2,2026-05-21,-0.008556
RZV,q2,2026-05-22,-0.016539
RZV,q2,2026-05-23,-0.016539
RZV,q2,2026-05-24,-0.016539
RZV,q2,2026-05-25,-0.016539
RZV,q2,2026-05-26,0.004981
RZV,q2,2026-05-27,0.007788
RZV,q2,2026-05-28,0.02127
RZV,q2,2026-05-29,0.012561
RZV,q2,2026-05-30,0.012561
RZV,q2,2026-05-31,0.012561
RZV,q2,2026-06-01,-0.015363
RZV,q2,2026-06-02,0.013543
RZV,q2,2026-06-03,0.001127
RZV,q2,2026-06-04,0.002372
RZV,q2,2026-06-05,-0.009668
RZV,q2,2026-06-06,-0.009668
RZV,q2,2026-06-07,-0.009668
RZV,q2,2026-06-08,0.020018
RZV,q2,2026-06-09,-0.056222
RZV,q2,2026-06-10,0.01195
RZV,q2,2026-06-11,-0.026335
RZV,q2,2026-06-12,0.015517
RZV,q2,2026-06-13,0.015517
RZV,q2,2026-06-14,0.015517
RZV,q2,2026-06-15,0.023441
RZV,q2,2026-06-16,0.015708
RZV,q2,2026-06-17,0.017486
RZV,q2,2026-06-18,-0.016556
RZV,q2,2026-06-19,-0.016556
RZV,q2,2026-06-20,-0.016556
RZV,q2,2026-06-21,-0.016556
RZV,q2,2026-06-22,-0.012644
RZV,q2,2026-06-23,-0.010635
RZV,q2,2026-06-24,0.010285
RZV,q2,2026-06-25,-0.007475
RZV,q2,2026-06-26,-0.090077
RZV,q2,2026-06-27,-0.090077
RZV,q2,2026-06-28,-0.090077
RZV,q2,2026-06-29,0.007758
RZV,q2,2026-06-30,0.007007
